Request id,Pickup point,Driver id,Status,Request timestamp,Request Date ,Request Time,Drop timestamp,Drop Date ,Time
2822,City,151,Trip Completed,13-07-2016 05:14,13-07-2016,05:14:57,13-07-2016 05:50,13-07-2016,05:50:39
3387,City,151,Trip Completed,13-07-2016 14:36,13-07-2016,14:36:48,13-07-2016 15:22,13-07-2016,15:22:23
4315,City,151,Trip Completed,14-07-2016 06:46,14-07-2016,06:46:52,14-07-2016 07:33,14-07-2016,07:33:32
5549,Airport,151,Trip Completed,15-07-2016 05:29,15-07-2016,05:29:41,15-07-2016 06:15,15-07-2016,06:15:39
6284,City,151,Trip Completed,15-07-2016 18:18,15-07-2016,18:18:32,15-07-2016 19:10,15-07-2016,19:10:07
6403,Airport,151,Trip Completed,15-07-2016 19:25,15-07-2016,19:25:57,15-07-2016 20:15,15-07-2016,20:15:49
6684,Airport,151,Trip Completed,15-07-2016 22:34,15-07-2016,22:34:04,15-07-2016 23:27,15-07-2016,23:27:31
451,City,152,Trip Completed,11-07-2016 09:10,11-07-2016,09:10:00,11-07-2016 10:10,11-07-2016,10:10:00
588,City,152,Trip Completed,11-07-2016 11:20,11-07-2016,11:20:00,11-07-2016 11:53,11-07-2016,11:53:00
671,Airport,152,Trip Completed,11-07-2016 13:16,11-07-2016,13:16:00,11-07-2016 14:08,11-07-2016,14:08:00
1369,Airport,152,Trip Completed,12-07-2016 00:15,12-07-2016,00:15:00,12-07-2016 00:53,12-07-2016,00:53:00
1688,City,152,Trip Completed,12-07-2016 07:51,12-07-2016,07:51:00,12-07-2016 08:21,12-07-2016,08:21:00
2861,City,152,Trip Completed,13-07-2016 05:38,13-07-2016,05:38:59,13-07-2016 06:49,13-07-2016,06:49:02
3354,City,152,Trip Completed,13-07-2016 13:25,13-07-2016,13:25:02,13-07-2016 14:39,13-07-2016,14:39:48
5141,Airport,152,Trip Completed,14-07-2016 20:15,14-07-2016,20:15:33,14-07-2016 21:00,14-07-2016,21:00:35
5460,Airport,152,Trip Completed,15-07-2016 04:06,15-07-2016,04:06:50,15-07-2016 04:52,15-07-2016,04:52:36
5904,City,152,Trip Completed,15-07-2016 10:00,15-07-2016,10:00:46,15-07-2016 10:34,15-07-2016,10:34:28
5973,Airport,152,Trip Completed,15-07-2016 11:10,15-07-2016,11:10:28,15-07-2016 12:12,15-07-2016,12:12:23
704,Airport,153,Trip Completed,11-07-2016 14:12,11-07-2016,14:12:00,11-07-2016 15:06,11-07-2016,15:06:00
785,City,153,Trip Completed,11-07-2016 16:49,11-07-2016,16:49:00,11-07-2016 17:24,11-07-2016,17:24:00
2631,Airport,153,Trip Completed,12-07-2016 22:18,12-07-2016,22:18:00,12-07-2016 23:07,12-07-2016,23:07:00
2911,Airport,153,Trip Completed,13-07-2016 06:09,13-07-2016,06:09:39,13-07-2016 06:59,13-07-2016,06:59:42
3360,Airport,153,Trip Completed,13-07-2016 13:37,13-07-2016,13:37:08,13-07-2016 14:20,13-07-2016,14:20:54
3667,Airport,153,Trip Completed,13-07-2016 19:23,13-07-2016,19:23:18,13-07-2016 20:11,13-07-2016,20:11:22
4624,Airport,153,Trip Completed,14-07-2016 11:05,14-07-2016,11:05:37,14-07-2016 11:53,14-07-2016,11:53:49
604,City,154,Trip Completed,11-07-2016 11:44,11-07-2016,11:44:00,11-07-2016 12:49,11-07-2016,12:49:00
1464,Airport,154,Trip Completed,12-07-2016 05:03,12-07-2016,05:03:00,12-07-2016 06:03,12-07-2016,06:03:00
1810,City,154,Trip Completed,12-07-2016 09:18,12-07-2016,09:18:00,12-07-2016 09:54,12-07-2016,09:54:00
2009,City,154,Trip Completed,12-07-2016 13:25,12-07-2016,13:25:00,12-07-2016 14:33,12-07-2016,14:33:00
2166,City,154,Trip Completed,12-07-2016 17:30,12-07-2016,17:30:00,12-07-2016 18:35,12-07-2016,18:35:00
5379,City,154,Trip Completed,14-07-2016 23:51,14-07-2016,23:51:31,15-07-2016 01:04,15-07-2016,01:04:40
1367,City,155,Trip Completed,11-07-2016 00:05,11-07-2016,00:05:00,11-07-2016 01:06,11-07-2016,01:06:00
447,City,155,Trip Completed,11-07-2016 09:07,11-07-2016,09:07:00,11-07-2016 09:57,11-07-2016,09:57:00
1682,City,155,Trip Completed,12-07-2016 07:47,12-07-2016,07:47:00,12-07-2016 08:38,12-07-2016,08:38:00
2043,Airport,155,Trip Completed,12-07-2016 14:30,12-07-2016,14:30:00,12-07-2016 15:21,12-07-2016,15:21:00
2796,Airport,155,Trip Completed,13-07-2016 04:49,13-07-2016,04:49:07,13-07-2016 05:29,13-07-2016,05:29:40
3945,City,155,Trip Completed,13-07-2016 22:33,13-07-2016,22:33:31,13-07-2016 23:16,13-07-2016,23:16:43
4196,City,155,Trip Completed,14-07-2016 05:29,14-07-2016,05:29:40,14-07-2016 06:36,14-07-2016,06:36:39
5174,City,155,Trip Completed,14-07-2016 20:29,14-07-2016,20:29:43,14-07-2016 21:24,14-07-2016,21:24:38
5480,City,155,Trip Completed,15-07-2016 04:51,15-07-2016,04:51:02,15-07-2016 06:03,15-07-2016,06:03:45
5883,Airport,155,Trip Completed,15-07-2016 09:39,15-07-2016,09:39:54,15-07-2016 10:48,15-07-2016,10:48:56
6013,Airport,155,Trip Completed,15-07-2016 12:26,15-07-2016,12:26:51,15-07-2016 13:03,15-07-2016,13:03:34
438,City,156,Trip Completed,11-07-2016 09:05,11-07-2016,09:05:00,11-07-2016 10:14,11-07-2016,10:14:00
636,City,156,Trip Completed,11-07-2016 12:25,11-07-2016,12:25:00,11-07-2016 13:09,11-07-2016,13:09:00
1938,Airport,156,Trip Completed,12-07-2016 11:21,12-07-2016,11:21:00,12-07-2016 12:03,12-07-2016,12:03:00
2129,Airport,156,Trip Completed,12-07-2016 17:06,12-07-2016,17:06:00,12-07-2016 18:18,12-07-2016,18:18:00
3337,Airport,156,Trip Completed,13-07-2016 12:42,13-07-2016,12:42:45,13-07-2016 13:50,13-07-2016,13:50:52
3472,City,156,Trip Completed,13-07-2016 17:16,13-07-2016,17:16:47,13-07-2016 18:06,13-07-2016,18:06:23
3991,City,156,Trip Completed,13-07-2016 23:24,13-07-2016,23:24:37,14-07-2016 00:06,14-07-2016,00:06:50
4221,Airport,156,Trip Completed,14-07-2016 05:46,14-07-2016,05:46:40,14-07-2016 06:35,14-07-2016,06:35:16
5719,Airport,156,Trip Completed,15-07-2016 07:45,15-07-2016,07:45:50,15-07-2016 08:21,15-07-2016,08:21:28
143,Airport,157,Trip Completed,11-07-2016 05:24,11-07-2016,05:24:00,11-07-2016 06:01,11-07-2016,06:01:00
784,City,157,Trip Completed,11-07-2016 16:50,11-07-2016,16:50:00,11-07-2016 17:23,11-07-2016,17:23:00
1020,Airport,157,Trip Completed,11-07-2016 19:17,11-07-2016,19:17:00,11-07-2016 20:08,11-07-2016,20:08:00
2934,City,157,Trip Completed,13-07-2016 06:28,13-07-2016,06:28:12,13-07-2016 07:10,13-07-2016,07:10:08
4073,City,157,Trip Completed,14-07-2016 02:10,14-07-2016,02:10:36,14-07-2016 02:54,14-07-2016,02:54:21
4751,City,157,Trip Completed,14-07-2016 15:18,14-07-2016,15:18:31,14-07-2016 16:12,14-07-2016,16:12:44
5275,City,157,Trip Completed,14-07-2016 21:38,14-07-2016,21:38:10,14-07-2016 22:21,14-07-2016,22:21:52
1262,Airport,158,Trip Completed,11-07-2016 22:00,11-07-2016,22:00:00,11-07-2016 23:04,11-07-2016,23:04:00
1600,City,158,Trip Completed,12-07-2016 06:39,12-07-2016,06:39:00,12-07-2016 07:13,12-07-2016,07:13:00
2016,City,158,Trip Completed,12-07-2016 13:34,12-07-2016,13:34:00,12-07-2016 14:36,12-07-2016,14:36:00
2370,Airport,158,Trip Completed,12-07-2016 19:37,12-07-2016,19:37:00,12-07-2016 20:11,12-07-2016,20:11:00
3192,Airport,158,Trip Completed,13-07-2016 09:32,13-07-2016,09:32:25,13-07-2016 10:42,13-07-2016,10:42:22
3367,Airport,158,Trip Completed,13-07-2016 13:51,13-07-2016,13:51:00,13-07-2016 14:29,13-07-2016,14:29:30
3952,City,158,Trip Completed,13-07-2016 22:45,13-07-2016,22:45:09,13-07-2016 23:41,13-07-2016,23:41:02
4517,Airport,158,Trip Completed,14-07-2016 09:22,14-07-2016,09:22:47,14-07-2016 10:04,14-07-2016,10:04:44
4944,City,158,Trip Completed,14-07-2016 18:33,14-07-2016,18:33:03,14-07-2016 19:04,14-07-2016,19:04:51
6037,Airport,158,Trip Completed,15-07-2016 13:03,15-07-2016,13:03:25,15-07-2016 14:01,15-07-2016,14:01:33
6385,Airport,158,Trip Completed,15-07-2016 19:19,15-07-2016,19:19:47,15-07-2016 20:21,15-07-2016,20:21:00
398,City,159,Trip Completed,11-07-2016 08:26,11-07-2016,08:26:00,11-07-2016 09:32,11-07-2016,09:32:00
2163,Airport,159,Trip Completed,12-07-2016 17:30,12-07-2016,17:30:00,12-07-2016 18:07,12-07-2016,18:07:00
3985,Airport,159,Trip Completed,13-07-2016 23:15,13-07-2016,23:15:18,14-07-2016 00:33,14-07-2016,00:33:31
4780,City,159,Trip Completed,14-07-2016 16:29,14-07-2016,16:29:40,14-07-2016 16:58,14-07-2016,16:58:40
5453,City,159,Trip Completed,15-07-2016 03:38,15-07-2016,03:38:02,15-07-2016 04:28,15-07-2016,04:28:09
5807,City,159,Trip Completed,15-07-2016 08:41,15-07-2016,08:41:35,15-07-2016 09:11,15-07-2016,09:11:58
6074,Airport,159,Trip Completed,15-07-2016 14:07,15-07-2016,14:07:10,15-07-2016 14:56,15-07-2016,14:56:19
6651,City,159,Trip Completed,15-07-2016 22:06,15-07-2016,22:06:53,15-07-2016 22:46,15-07-2016,22:46:22
223,Airport,160,Trip Completed,11-07-2016 06:13,11-07-2016,06:13:00,11-07-2016 07:05,11-07-2016,07:05:00
680,City,160,Trip Completed,11-07-2016 13:30,11-07-2016,13:30:00,11-07-2016 14:38,11-07-2016,14:38:00
887,Airport,160,Trip Completed,11-07-2016 18:10,11-07-2016,18:10:00,11-07-2016 18:47,11-07-2016,18:47:00
1689,Airport,160,Trip Completed,12-07-2016 07:51,12-07-2016,07:51:00,12-07-2016 08:32,12-07-2016,08:32:00
1939,City,160,Trip Completed,12-07-2016 11:18,12-07-2016,11:18:00,12-07-2016 11:54,12-07-2016,11:54:00
2182,City,160,Trip Completed,12-07-2016 17:42,12-07-2016,17:42:00,12-07-2016 18:30,12-07-2016,18:30:00
3223,Airport,160,Trip Completed,13-07-2016 09:48,13-07-2016,09:48:30,13-07-2016 10:31,13-07-2016,10:31:41
3819,Airport,160,Trip Completed,13-07-2016 21:08,13-07-2016,21:08:10,13-07-2016 21:48,13-07-2016,21:48:44
4823,Airport,160,Trip Completed,14-07-2016 17:22,14-07-2016,17:22:20,14-07-2016 18:38,14-07-2016,18:38:29
5431,Airport,160,Trip Completed,15-07-2016 02:38,15-07-2016,02:38:30,15-07-2016 03:23,15-07-2016,03:23:54
6353,Airport,160,Trip Completed,15-07-2016 18:57,15-07-2016,18:57:01,15-07-2016 19:27,15-07-2016,19:27:57
163,City,161,Trip Completed,11-07-2016 05:35,11-07-2016,05:35:00,11-07-2016 06:49,11-07-2016,06:49:00
706,Airport,161,Trip Completed,11-07-2016 14:12,11-07-2016,14:12:00,11-07-2016 15:27,11-07-2016,15:27:00
1214,Airport,161,Trip Completed,11-07-2016 21:30,11-07-2016,21:30:00,11-07-2016 21:57,11-07-2016,21:57:00
1399,City,161,Trip Completed,12-07-2016 02:35,12-07-2016,02:35:00,12-07-2016 03:42,12-07-2016,03:42:00
1574,Airport,161,Trip Completed,12-07-2016 06:26,12-07-2016,06:26:00,12-07-2016 07:15,12-07-2016,07:15:00
1870,City,161,Trip Completed,12-07-2016 10:01,12-07-2016,10:01:00,12-07-2016 10:42,12-07-2016,10:42:00
2267,Airport,161,Trip Completed,12-07-2016 18:33,12-07-2016,18:33:00,12-07-2016 19:36,12-07-2016,19:36:00
2658,Airport,161,Trip Completed,12-07-2016 23:18,12-07-2016,23:18:00,13-07-2016 00:03,13-07-2016,00:03:21
3048,Airport,161,Trip Completed,13-07-2016 07:41,13-07-2016,07:41:17,13-07-2016 08:14,13-07-2016,08:14:19
3301,Airport,161,Trip Completed,13-07-2016 11:41,13-07-2016,11:41:40,13-07-2016 12:28,13-07-2016,12:28:38
3477,City,161,Trip Completed,13-07-2016 17:18,13-07-2016,17:18:05,13-07-2016 18:09,13-07-2016,18:09:59
4371,City,161,Trip Completed,14-07-2016 07:34,14-07-2016,07:34:57,14-07-2016 08:24,14-07-2016,08:24:33
445,City,162,Trip Completed,11-07-2016 09:06,11-07-2016,09:06:00,11-07-2016 10:05,11-07-2016,10:05:00
1100,Airport,162,Trip Completed,11-07-2016 20:10,11-07-2016,20:10:00,11-07-2016 20:52,11-07-2016,20:52:00
1961,City,162,Trip Completed,12-07-2016 11:53,12-07-2016,11:53:00,12-07-2016 12:27,12-07-2016,12:27:00
3215,Airport,162,Trip Completed,13-07-2016 09:49,13-07-2016,09:49:32,13-07-2016 10:57,13-07-2016,10:57:30
3997,Airport,162,Trip Completed,13-07-2016 23:36,13-07-2016,23:36:23,14-07-2016 00:22,14-07-2016,00:22:26
4385,City,162,Trip Completed,14-07-2016 07:51,14-07-2016,07:51:59,14-07-2016 08:24,14-07-2016,08:24:08
4736,City,162,Trip Completed,14-07-2016 14:31,14-07-2016,14:31:20,14-07-2016 15:50,14-07-2016,15:50:58
5291,Airport,162,Trip Completed,14-07-2016 21:48,14-07-2016,21:48:06,14-07-2016 22:45,14-07-2016,22:45:23
5350,City,162,Trip Completed,14-07-2016 22:52,14-07-2016,22:52:35,14-07-2016 23:42,14-07-2016,23:42:51
5768,City,162,Trip Completed,15-07-2016 08:27,15-07-2016,08:27:01,15-07-2016 09:30,15-07-2016,09:30:13
675,City,163,Trip Completed,11-07-2016 13:24,11-07-2016,13:24:00,11-07-2016 13:55,11-07-2016,13:55:00
1996,Airport,163,Trip Completed,12-07-2016 12:57,12-07-2016,12:57:00,12-07-2016 14:06,12-07-2016,14:06:00
2510,City,163,Trip Completed,12-07-2016 21:01,12-07-2016,21:01:00,12-07-2016 21:50,12-07-2016,21:50:00
3969,Airport,163,Trip Completed,13-07-2016 22:58,13-07-2016,22:58:22,13-07-2016 23:58,13-07-2016,23:58:00
4397,City,163,Trip Completed,14-07-2016 07:56,14-07-2016,07:56:05,14-07-2016 08:57,14-07-2016,08:57:30
5326,City,163,Trip Completed,14-07-2016 22:09,14-07-2016,22:09:30,14-07-2016 23:13,14-07-2016,23:13:16
5987,City,163,Trip Completed,15-07-2016 11:42,15-07-2016,11:42:14,15-07-2016 12:49,15-07-2016,12:49:39
6152,Airport,163,Trip Completed,15-07-2016 16:15,15-07-2016,16:15:34,15-07-2016 17:16,15-07-2016,17:16:45
6317,City,163,Trip Completed,15-07-2016 18:35,15-07-2016,18:35:57,15-07-2016 19:05,15-07-2016,19:05:06
602,City,164,Trip Completed,11-07-2016 11:38,11-07-2016,11:38:00,11-07-2016 12:57,11-07-2016,12:57:00
981,City,164,Trip Completed,11-07-2016 19:01,11-07-2016,19:01:00,11-07-2016 19:39,11-07-2016,19:39:00
1317,Airport,164,Trip Completed,11-07-2016 22:57,11-07-2016,22:57:00,11-07-2016 23:52,11-07-2016,23:52:00
2112,Airport,164,Trip Completed,12-07-2016 16:32,12-07-2016,16:32:00,12-07-2016 17:03,12-07-2016,17:03:00
2365,City,164,Trip Completed,12-07-2016 19:34,12-07-2016,19:34:00,12-07-2016 20:12,12-07-2016,20:12:00
2849,City,164,Trip Completed,13-07-2016 05:29,13-07-2016,05:29:42,13-07-2016 06:34,13-07-2016,06:34:27
4573,City,164,Trip Completed,14-07-2016 09:47,14-07-2016,09:47:53,14-07-2016 10:47,14-07-2016,10:47:05
5095,City,164,Trip Completed,14-07-2016 19:48,14-07-2016,19:48:45,14-07-2016 20:55,14-07-2016,20:55:36
741,Airport,165,Trip Completed,11-07-2016 15:39,11-07-2016,15:39:00,11-07-2016 16:27,11-07-2016,16:27:00
1873,City,165,Trip Completed,12-07-2016 09:59,12-07-2016,09:59:00,12-07-2016 10:44,12-07-2016,10:44:00
2134,Airport,165,Trip Completed,12-07-2016 17:14,12-07-2016,17:14:00,12-07-2016 17:44,12-07-2016,17:44:00
3461,Airport,165,Trip Completed,13-07-2016 17:04,13-07-2016,17:04:19,13-07-2016 18:07,13-07-2016,18:07:53
3711,Airport,165,Trip Completed,13-07-2016 19:47,13-07-2016,19:47:15,13-07-2016 20:46,13-07-2016,20:46:01
5001,Airport,165,Trip Completed,14-07-2016 18:59,14-07-2016,18:59:05,14-07-2016 19:35,14-07-2016,19:35:00
248,City,166,Trip Completed,11-07-2016 06:38,11-07-2016,06:38:00,11-07-2016 07:45,11-07-2016,07:45:00
1321,Airport,166,Trip Completed,11-07-2016 23:01,11-07-2016,23:01:00,12-07-2016 00:05,12-07-2016,00:05:00
1997,City,166,Trip Completed,12-07-2016 13:02,12-07-2016,13:02:00,12-07-2016 13:57,12-07-2016,13:57:00
2544,City,166,Trip Completed,12-07-2016 21:22,12-07-2016,21:22:00,12-07-2016 21:51,12-07-2016,21:51:00
3863,City,166,Trip Completed,13-07-2016 21:44,13-07-2016,21:44:48,13-07-2016 22:50,13-07-2016,22:50:38
4336,City,166,Trip Completed,14-07-2016 07:14,14-07-2016,07:14:05,14-07-2016 08:34,14-07-2016,08:34:21
4754,City,166,Trip Completed,14-07-2016 15:24,14-07-2016,15:24:45,14-07-2016 16:18,14-07-2016,16:18:25
6620,City,166,Trip Completed,15-07-2016 21:48,15-07-2016,21:48:02,15-07-2016 22:36,15-07-2016,22:36:08
500,Airport,167,Trip Completed,11-07-2016 09:38,11-07-2016,09:38:00,11-07-2016 10:12,11-07-2016,10:12:00
1518,City,167,Trip Completed,12-07-2016 05:50,12-07-2016,05:50:00,12-07-2016 06:38,12-07-2016,06:38:00
3082,City,167,Trip Completed,13-07-2016 08:10,13-07-2016,08:10:03,13-07-2016 08:50,13-07-2016,08:50:37
3478,Airport,167,Trip Completed,13-07-2016 17:19,13-07-2016,17:19:57,13-07-2016 17:53,13-07-2016,17:53:56
4539,City,167,Trip Completed,14-07-2016 09:35,14-07-2016,09:35:42,14-07-2016 10:46,14-07-2016,10:46:02
4791,City,167,Trip Completed,14-07-2016 16:43,14-07-2016,16:43:10,14-07-2016 17:32,14-07-2016,17:32:58
5263,City,167,Trip Completed,14-07-2016 21:30,14-07-2016,21:30:34,14-07-2016 21:59,14-07-2016,21:59:26
1679,City,168,Trip Completed,12-07-2016 07:46,12-07-2016,07:46:00,12-07-2016 08:24,12-07-2016,08:24:00
2276,Airport,168,Trip Completed,12-07-2016 18:38,12-07-2016,18:38:00,12-07-2016 19:46,12-07-2016,19:46:00
2747,Airport,168,Trip Completed,13-07-2016 03:17,13-07-2016,03:17:00,13-07-2016 03:54,13-07-2016,03:54:54
3370,City,168,Trip Completed,13-07-2016 13:56,13-07-2016,13:56:50,13-07-2016 14:56,13-07-2016,14:56:07
3741,Airport,168,Trip Completed,13-07-2016 20:14,13-07-2016,20:14:21,13-07-2016 21:21,13-07-2016,21:21:35
4266,Airport,168,Trip Completed,14-07-2016 06:10,14-07-2016,06:10:03,14-07-2016 06:56,14-07-2016,06:56:04
5596,City,168,Trip Completed,15-07-2016 06:08,15-07-2016,06:08:33,15-07-2016 06:51,15-07-2016,06:51:04
5961,Airport,168,Trip Completed,15-07-2016 10:55,15-07-2016,10:55:52,15-07-2016 11:54,15-07-2016,11:54:35
6418,City,168,Trip Completed,15-07-2016 19:45,15-07-2016,19:45:28,15-07-2016 20:22,15-07-2016,20:22:56
759,City,169,Trip Completed,11-07-2016 16:16,11-07-2016,16:16:00,11-07-2016 16:47,11-07-2016,16:47:00
2524,Airport,169,Trip Completed,12-07-2016 21:09,12-07-2016,21:09:00,12-07-2016 21:55,12-07-2016,21:55:00
2769,Airport,169,Trip Completed,13-07-2016 04:13,13-07-2016,04:13:56,13-07-2016 05:06,13-07-2016,05:06:39
5071,Airport,169,Trip Completed,14-07-2016 19:30,14-07-2016,19:30:33,14-07-2016 20:17,14-07-2016,20:17:28
5287,City,169,Trip Completed,14-07-2016 21:46,14-07-2016,21:46:45,14-07-2016 22:35,14-07-2016,22:35:39
33,Airport,170,Trip Completed,11-07-2016 02:17,11-07-2016,02:17:00,11-07-2016 03:31,11-07-2016,03:31:00
2692,City,170,Trip Completed,13-07-2016 00:42,13-07-2016,00:42:20,13-07-2016 01:40,13-07-2016,01:40:54
2835,City,170,Trip Completed,13-07-2016 05:19,13-07-2016,05:19:47,13-07-2016 06:24,13-07-2016,06:24:44
3122,Airport,170,Trip Completed,13-07-2016 08:37,13-07-2016,08:37:13,13-07-2016 09:13,13-07-2016,09:13:33
3465,City,170,Trip Completed,13-07-2016 17:12,13-07-2016,17:12:20,13-07-2016 18:03,13-07-2016,18:03:50
3857,City,170,Trip Completed,13-07-2016 21:34,13-07-2016,21:34:05,13-07-2016 22:46,13-07-2016,22:46:22
4343,Airport,170,Trip Completed,14-07-2016 07:17,14-07-2016,07:17:34,14-07-2016 08:07,14-07-2016,08:07:51
4417,City,170,Trip Completed,14-07-2016 08:13,14-07-2016,08:13:37,14-07-2016 09:07,14-07-2016,09:07:38
5756,City,170,Trip Completed,15-07-2016 08:03,15-07-2016,08:03:01,15-07-2016 08:51,15-07-2016,08:51:47
5907,Airport,170,Trip Completed,15-07-2016 09:56,15-07-2016,09:56:35,15-07-2016 11:04,15-07-2016,11:04:43
699,Airport,171,Trip Completed,11-07-2016 14:02,11-07-2016,14:02:00,11-07-2016 15:02,11-07-2016,15:02:00
821,City,171,Trip Completed,11-07-2016 17:34,11-07-2016,17:34:00,11-07-2016 17:57,11-07-2016,17:57:00
2085,City,171,Trip Completed,12-07-2016 15:41,12-07-2016,15:41:00,12-07-2016 16:27,12-07-2016,16:27:00
2346,Airport,171,Trip Completed,12-07-2016 19:17,12-07-2016,19:17:00,12-07-2016 20:04,12-07-2016,20:04:00
2704,City,171,Trip Completed,13-07-2016 01:12,13-07-2016,01:12:32,13-07-2016 01:58,13-07-2016,01:58:09
2901,Airport,171,Trip Completed,13-07-2016 06:04,13-07-2016,06:04:24,13-07-2016 07:17,13-07-2016,07:17:36
3475,City,171,Trip Completed,13-07-2016 17:19,13-07-2016,17:19:55,13-07-2016 17:55,13-07-2016,17:55:50
3743,Airport,171,Trip Completed,13-07-2016 20:19,13-07-2016,20:19:50,13-07-2016 21:10,13-07-2016,21:10:17
5209,Airport,171,Trip Completed,14-07-2016 20:58,14-07-2016,20:58:21,14-07-2016 21:59,14-07-2016,21:59:37
6674,Airport,171,Trip Completed,15-07-2016 22:25,15-07-2016,22:25:32,15-07-2016 23:08,15-07-2016,23:08:33
714,City,172,Trip Completed,11-07-2016 14:28,11-07-2016,14:28:00,11-07-2016 15:34,11-07-2016,15:34:00
792,Airport,172,Trip Completed,11-07-2016 17:01,11-07-2016,17:01:00,11-07-2016 17:44,11-07-2016,17:44:00
1341,Airport,172,Trip Completed,11-07-2016 23:26,11-07-2016,23:26:00,12-07-2016 00:06,12-07-2016,00:06:00
1745,City,172,Trip Completed,12-07-2016 08:22,12-07-2016,08:22:00,12-07-2016 09:13,12-07-2016,09:13:00
1971,City,172,Trip Completed,12-07-2016 12:08,12-07-2016,12:08:00,12-07-2016 13:25,12-07-2016,13:25:00
2632,City,172,Trip Completed,12-07-2016 22:19,12-07-2016,22:19:00,12-07-2016 23:21,12-07-2016,23:21:00
2935,City,172,Trip Completed,13-07-2016 06:30,13-07-2016,06:30:08,13-07-2016 07:01,13-07-2016,07:01:42
3142,Airport,172,Trip Completed,13-07-2016 08:50,13-07-2016,08:50:45,13-07-2016 09:59,13-07-2016,09:59:05
4516,City,172,Trip Completed,14-07-2016 09:11,14-07-2016,09:11:02,14-07-2016 09:57,14-07-2016,09:57:19
4605,Airport,172,Trip Completed,14-07-2016 10:14,14-07-2016,10:14:36,14-07-2016 11:25,14-07-2016,11:25:20
5936,Airport,172,Trip Completed,15-07-2016 10:17,15-07-2016,10:17:39,15-07-2016 11:04,15-07-2016,11:04:32
6621,City,172,Trip Completed,15-07-2016 21:49,15-07-2016,21:49:39,15-07-2016 22:30,15-07-2016,22:30:22
752,Airport,173,Trip Completed,11-07-2016 16:03,11-07-2016,16:03:00,11-07-2016 17:08,11-07-2016,17:08:00
1336,City,173,Trip Completed,11-07-2016 23:17,11-07-2016,23:17:00,11-07-2016 23:52,11-07-2016,23:52:00
1836,Airport,173,Trip Completed,12-07-2016 09:37,12-07-2016,09:37:00,12-07-2016 10:19,12-07-2016,10:19:00
2447,Airport,173,Trip Completed,12-07-2016 20:24,12-07-2016,20:24:00,12-07-2016 21:36,12-07-2016,21:36:00
3517,Airport,173,Trip Completed,13-07-2016 17:46,13-07-2016,17:46:30,13-07-2016 18:35,13-07-2016,18:35:16
3831,Airport,173,Trip Completed,13-07-2016 21:16,13-07-2016,21:16:33,13-07-2016 22:16,13-07-2016,22:16:02
4136,City,173,Trip Completed,14-07-2016 04:46,14-07-2016,04:46:17,14-07-2016 05:21,14-07-2016,05:21:42
4700,Airport,173,Trip Completed,14-07-2016 13:08,14-07-2016,13:08:15,14-07-2016 13:54,14-07-2016,13:54:59
5484,City,173,Trip Completed,15-07-2016 04:54,15-07-2016,04:54:59,15-07-2016 05:47,15-07-2016,05:47:16
5900,City,173,Trip Completed,15-07-2016 09:53,15-07-2016,09:53:30,15-07-2016 10:44,15-07-2016,10:44:45
6634,Airport,173,Trip Completed,15-07-2016 22:03,15-07-2016,22:03:00,15-07-2016 22:44,15-07-2016,22:44:41
426,City,174,Trip Completed,11-07-2016 08:48,11-07-2016,08:48:00,11-07-2016 09:53,11-07-2016,09:53:00
1320,City,174,Trip Completed,11-07-2016 22:52,11-07-2016,22:52:00,12-07-2016 00:06,12-07-2016,00:06:00
1588,City,174,Trip Completed,12-07-2016 06:32,12-07-2016,06:32:00,12-07-2016 07:19,12-07-2016,07:19:00
2375,Airport,174,Trip Completed,12-07-2016 19:38,12-07-2016,19:38:00,12-07-2016 20:38,12-07-2016,20:38:00
4411,Airport,174,Trip Completed,14-07-2016 08:09,14-07-2016,08:09:40,14-07-2016 08:52,14-07-2016,08:52:11
4769,Airport,174,Trip Completed,14-07-2016 15:42,14-07-2016,15:42:35,14-07-2016 16:41,14-07-2016,16:41:05
5149,City,174,Trip Completed,14-07-2016 20:27,14-07-2016,20:27:10,14-07-2016 21:26,14-07-2016,21:26:22
5659,City,174,Trip Completed,15-07-2016 07:03,15-07-2016,07:03:49,15-07-2016 08:08,15-07-2016,08:08:48
545,City,175,Trip Completed,11-07-2016 10:06,11-07-2016,10:06:00,11-07-2016 10:42,11-07-2016,10:42:00
778,City,175,Trip Completed,11-07-2016 16:39,11-07-2016,16:39:00,11-07-2016 17:18,11-07-2016,17:18:00
1289,City,175,Trip Completed,11-07-2016 22:26,11-07-2016,22:26:00,11-07-2016 22:55,11-07-2016,22:55:00
1654,Airport,175,Trip Completed,12-07-2016 07:23,12-07-2016,07:23:00,12-07-2016 08:06,12-07-2016,08:06:00
1945,Airport,175,Trip Completed,12-07-2016 11:33,12-07-2016,11:33:00,12-07-2016 12:44,12-07-2016,12:44:00
2460,City,175,Trip Completed,12-07-2016 20:29,12-07-2016,20:29:00,12-07-2016 21:40,12-07-2016,21:40:00
2877,Airport,175,Trip Completed,13-07-2016 05:49,13-07-2016,05:49:52,13-07-2016 07:03,13-07-2016,07:03:47
3264,City,175,Trip Completed,13-07-2016 10:21,13-07-2016,10:21:04,13-07-2016 11:31,13-07-2016,11:31:53
3927,City,175,Trip Completed,13-07-2016 22:22,13-07-2016,22:22:46,13-07-2016 23:21,13-07-2016,23:21:28
